order_id,order_datetime,quantity,product_id,product_price,product_name
2293,2017-09-22 19:57:00,1,3,0.5,Mango Chutney
2293,2017-09-22 19:57:00,1,1,0.5,Mint Sauce
2294,2017-09-22 19:30:00,2,3,0.5,Mango Chutney
2294,2017-09-22 19:30:00,1,1,0.5,Mint Sauce
2295,2017-09-22 18:51:00,1,1,0.5,Mint Sauce
2295,2017-09-22 18:51:00,1,5,0.5,Onion Chutney
2296,2017-09-22 18:45:00,1,3,0.5,Mango Chutney
2297,2017-09-22 18:40:00,1,3,0.5,Mango Chutney
2298,2017-09-22 17:44:00,1,5,0.5,Onion Chutney
2298,2017-09-22 17:44:00,1,1,0.5,Mint Sauce
2299,2017-09-22 14:07:00,1,1,0.5,Mint Sauce
2300,2017-09-20 19:24:00,1,3,0.5,Mango Chutney
2300,2017-09-20 19:24:00,1,5,0.5,Onion Chutney
2300,2017-09-20 19:24:00,1,4,0.5,Red Sauce
2301,2017-09-20 18:25:00,2,3,0.5,Mango Chutney
2301,2017-09-20 18:25:00,1,5,0.5,Onion Chutney
2302,2017-09-17 19:07:00,1,1,0.5,Mint Sauce
2303,2017-09-17 18:39:00,1,4,0.5,Red Sauce
2303,2017-09-17 18:39:00,1,1,0.5,Mint Sauce
2304,2017-09-16 19:47:00,1,2,0.5,Lime Pickle
2305,2017-09-16 19:18:00,1,3,0.5,Mango Chutney
2305,2017-09-16 19:18:00,1,1,0.5,Mint Sauce
2305,2017-09-16 19:18:00,1,2,0.5,Lime Pickle
2306,2017-09-16 18:52:00,1,5,0.5,Onion Chutney
2307,2017-09-16 18:26:00,1,1,0.5,Mint Sauce
2307,2017-09-16 18:26:00,1,4,0.5,Red Sauce
2308,2017-09-16 18:26:00,1,4,0.5,Red Sauce
2309,2017-09-16 17:39:00,1,3,0.5,Mango Chutney
2309,2017-09-16 17:39:00,3,5,0.5,Onion Chutney
2309,2017-09-16 17:39:00,2,1,0.5,Mint Sauce
2309,2017-09-16 17:39:00,2,4,0.5,Red Sauce
2309,2017-09-16 17:39:00,1,2,0.5,Lime Pickle
2310,2017-09-16 17:08:00,1,2,0.5,Lime Pickle
2311,2017-09-15 18:48:00,1,3,0.5,Mango Chutney
2311,2017-09-15 18:48:00,1,1,0.5,Mint Sauce
2311,2017-09-15 18:48:00,1,4,0.5,Red Sauce
2312,2017-09-15 18:36:00,1,3,0.5,Mango Chutney
2313,2017-09-15 18:17:00,1,3,0.5,Mango Chutney
2314,2017-09-14 17:59:00,1,3,0.5,Mango Chutney
2315,2017-09-13 18:02:00,1,1,0.5,Mint Sauce
2316,2017-09-13 17:58:00,1,5,0.5,Onion Chutney
2317,2017-09-13 16:57:00,1,1,0.5,Mint Sauce
2318,2017-09-12 20:01:00,2,1,0.5,Mint Sauce
2319,2017-09-09 20:12:00,1,2,0.5,Lime Pickle
2319,2017-09-09 20:12:00,1,3,0.5,Mango Chutney
2320,2017-09-09 19:48:00,1,3,0.5,Mango Chutney
2321,2017-09-09 19:36:00,1,3,0.5,Mango Chutney
2322,2017-09-09 18:48:00,2,4,0.5,Red Sauce
2323,2017-09-09 18:25:00,1,3,0.5,Mango Chutney
2323,2017-09-09 18:25:00,1,5,0.5,Onion Chutney
2323,2017-09-09 18:25:00,1,4,0.5,Red Sauce
2324,2017-09-08 22:12:00,1,3,0.5,Mango Chutney
2325,2017-09-08 20:04:00,1,5,0.5,Onion Chutney
2326,2017-09-08 18:49:00,2,3,0.5,Mango Chutney
2327,2017-09-08 17:49:00,2,3,0.5,Mango Chutney
2328,2017-09-07 18:46:00,1,3,0.5,Mango Chutney
2328,2017-09-07 18:46:00,1,5,0.5,Onion Chutney
2329,2017-09-05 12:51:00,1,2,0.5,Lime Pickle
2330,2017-09-03 20:59:00,1,1,0.5,Mint Sauce
2331,2017-09-03 18:27:00,1,3,0.5,Mango Chutney
2331,2017-09-03 18:27:00,1,4,0.5,Red Sauce
2332,2017-09-03 18:17:00,2,3,0.5,Mango Chutney
2333,2017-09-03 17:19:00,2,3,0.5,Mango Chutney
2334,2017-09-02 21:06:00,1,4,0.5,Red Sauce
2334,2017-09-02 21:06:00,1,5,0.5,Onion Chutney
2335,2017-09-02 19:37:00,1,3,0.5,Mango Chutney
2335,2017-09-02 19:37:00,1,1,0.5,Mint Sauce
2335,2017-09-02 19:37:00,1,5,0.5,Onion Chutney
2336,2017-09-02 18:35:00,1,3,0.5,Mango Chutney
2336,2017-09-02 18:35:00,1,5,0.5,Onion Chutney
2337,2017-09-01 19:45:00,1,1,0.5,Mint Sauce
2338,2017-09-01 19:00:00,2,3,0.5,Mango Chutney
2338,2017-09-01 19:00:00,1,5,0.5,Onion Chutney
2338,2017-09-01 19:00:00,1,2,0.5,Lime Pickle
2339,2017-09-01 17:50:00,2,3,0.5,Mango Chutney
2340,2017-09-01 16:00:00,1,3,0.5,Mango Chutney
2341,2017-08-29 19:33:00,1,5,0.5,Onion Chutney
2342,2017-08-29 19:02:00,2,3,0.5,Mango Chutney
2343,2017-08-28 21:16:00,1,2,0.5,Lime Pickle
2344,2017-08-28 19:24:00,1,3,0.5,Mango Chutney
2345,2017-08-28 19:20:00,1,3,0.5,Mango Chutney
2346,2017-08-28 18:19:00,1,1,0.5,Mint Sauce
2347,2017-08-27 18:15:00,1,3,0.5,Mango Chutney
2347,2017-08-27 18:15:00,1,1,0.5,Mint Sauce
2348,2017-08-26 18:57:00,1,5,0.5,Onion Chutney
2348,2017-08-26 18:57:00,1,1,0.5,Mint Sauce
2349,2017-08-26 18:34:00,1,3,0.5,Mango Chutney
2350,2017-08-25 20:19:00,1,3,0.5,Mango Chutney
2351,2017-08-25 19:18:00,1,3,0.5,Mango Chutney
2352,2017-08-25 18:42:00,1,1,0.5,Mint Sauce
2353,2017-08-25 18:35:00,1,1,0.5,Mint Sauce
2354,2017-08-25 17:59:00,2,3,0.5,Mango Chutney
2355,2017-08-24 21:23:00,1,5,0.5,Onion Chutney
2356,2017-08-24 19:34:00,2,1,0.5,Mint Sauce
2356,2017-08-24 19:34:00,1,5,0.5,Onion Chutney
2357,2017-08-24 19:09:00,1,3,0.5,Mango Chutney
2357,2017-08-24 19:09:00,1,5,0.5,Onion Chutney
2357,2017-08-24 19:09:00,1,4,0.5,Red Sauce
2358,2017-08-24 18:58:00,1,3,0.5,Mango Chutney
2358,2017-08-24 18:58:00,1,1,0.5,Mint Sauce
2359,2017-08-23 17:09:00,1,3,0.5,Mango Chutney
2359,2017-08-23 17:09:00,1,1,0.5,Mint Sauce
2359,2017-08-23 17:09:00,1,4,0.5,Red Sauce
2360,2017-08-22 19:12:00,1,3,0.5,Mango Chutney
2361,2017-08-19 21:14:00,1,3,0.5,Mango Chutney
2362,2017-08-18 21:40:00,1,4,0.5,Red Sauce
2363,2017-08-18 20:22:00,1,1,0.5,Mint Sauce
2364,2017-08-18 18:40:00,1,3,0.5,Mango Chutney
2365,2017-08-18 18:35:00,2,5,0.5,Onion Chutney
2365,2017-08-18 18:35:00,2,1,0.5,Mint Sauce
2365,2017-08-18 18:35:00,1,4,0.5,Red Sauce
2366,2017-08-17 20:51:00,1,1,0.5,Mint Sauce
2367,2017-08-16 20:43:00,1,3,0.5,Mango Chutney
2368,2017-08-15 19:44:00,1,3,0.5,Mango Chutney
2369,2017-08-14 20:01:00,2,5,0.5,Onion Chutney
2369,2017-08-14 20:01:00,1,3,0.5,Mango Chutney
2369,2017-08-14 20:01:00,1,1,0.5,Mint Sauce
2370,2017-08-13 18:09:00,1,5,0.5,Onion Chutney
2370,2017-08-13 18:09:00,1,3,0.5,Mango Chutney
2371,2017-08-13 18:05:00,1,5,0.5,Onion Chutney
2372,2017-08-12 19:09:00,2,1,0.5,Mint Sauce
2373,2017-08-12 16:32:00,1,3,0.5,Mango Chutney
2374,2017-08-12 16:22:00,1,3,0.5,Mango Chutney
2375,2017-08-11 19:06:00,1,5,0.5,Onion Chutney
2375,2017-08-11 19:06:00,1,1,0.5,Mint Sauce
2375,2017-08-11 19:06:00,1,4,0.5,Red Sauce
2376,2017-08-11 18:42:00,1,2,0.5,Lime Pickle
2377,2017-08-11 18:36:00,2,3,0.5,Mango Chutney
2378,2017-08-10 19:10:00,1,3,0.5,Mango Chutney
2378,2017-08-10 19:10:00,1,5,0.5,Onion Chutney
2379,2017-08-09 20:31:00,1,5,0.5,Onion Chutney
2380,2017-08-09 18:54:00,1,3,0.5,Mango Chutney
2381,2017-08-08 19:29:00,1,3,0.5,Mango Chutney
2382,2017-08-07 18:07:00,1,3,0.5,Mango Chutney
2382,2017-08-07 18:07:00,1,4,0.5,Red Sauce
2383,2017-08-07 18:01:00,1,3,0.5,Mango Chutney
2383,2017-08-07 18:01:00,1,4,0.5,Red Sauce
2384,2017-08-06 18:46:00,1,5,0.5,Onion Chutney
2384,2017-08-06 18:46:00,1,3,0.5,Mango Chutney
2385,2017-08-06 18:19:00,1,3,0.5,Mango Chutney
2386,2017-08-06 18:14:00,3,4,0.5,Red Sauce
2387,2017-08-05 20:51:00,1,5,0.5,Onion Chutney
2388,2017-08-05 19:51:00,1,3,0.5,Mango Chutney
2388,2017-08-05 19:51:00,1,5,0.5,Onion Chutney
2389,2017-08-05 19:42:00,1,3,0.5,Mango Chutney
2390,2017-08-05 19:13:00,2,3,0.5,Mango Chutney
2391,2017-08-05 18:19:00,1,3,0.5,Mango Chutney
2392,2017-08-05 17:37:00,1,1,0.5,Mint Sauce
2393,2017-08-04 20:00:00,1,2,0.5,Lime Pickle
2393,2017-08-04 20:00:00,1,4,0.5,Red Sauce
2394,2017-08-04 19:15:00,2,3,0.5,Mango Chutney
2394,2017-08-04 19:15:00,2,1,0.5,Mint Sauce
2395,2017-08-04 18:14:00,2,3,0.5,Mango Chutney
2396,2017-08-04 17:44:00,1,5,0.5,Onion Chutney
2396,2017-08-04 17:44:00,1,1,0.5,Mint Sauce
2396,2017-08-04 17:44:00,1,4,0.5,Red Sauce
2397,2017-08-03 20:37:00,1,3,0.5,Mango Chutney
2398,2017-08-02 21:43:00,1,2,0.5,Lime Pickle
2399,2017-08-02 19:30:00,1,1,0.5,Mint Sauce
2400,2017-08-02 19:30:00,1,3,0.5,Mango Chutney
2400,2017-08-02 19:30:00,1,1,0.5,Mint Sauce
2401,2017-08-02 18:16:00,2,3,0.5,Mango Chutney
2402,2017-08-02 18:16:00,1,3,0.5,Mango Chutney
2402,2017-08-02 18:16:00,1,1,0.5,Mint Sauce
2403,2017-07-30 19:52:00,1,4,0.5,Red Sauce
2404,2017-07-30 19:28:00,2,3,0.5,Mango Chutney
2405,2017-07-30 16:10:00,1,3,0.5,Mango Chutney
2406,2017-07-29 19:44:00,1,3,0.5,Mango Chutney
2407,2017-07-29 17:20:00,1,3,0.5,Mango Chutney
2408,2017-07-28 18:40:00,1,3,0.5,Mango Chutney
2409,2017-07-28 17:35:00,1,1,0.5,Mint Sauce
2410,2017-07-28 12:27:00,2,1,0.5,Mint Sauce
2411,2017-07-27 21:39:00,1,4,0.5,Red Sauce
2412,2017-07-27 20:08:00,1,3,0.5,Mango Chutney
2413,2017-07-27 19:45:00,2,2,0.5,Lime Pickle
2414,2017-07-27 17:29:00,1,3,0.5,Mango Chutney
2414,2017-07-27 17:29:00,1,5,0.5,Onion Chutney
2414,2017-07-27 17:29:00,1,1,0.5,Mint Sauce
2414,2017-07-27 17:29:00,1,4,0.5,Red Sauce
2415,2017-07-26 21:04:00,1,3,0.5,Mango Chutney
2415,2017-07-26 21:04:00,1,5,0.5,Onion Chutney
2415,2017-07-26 21:04:00,2,1,0.5,Mint Sauce
2415,2017-07-26 21:04:00,1,2,0.5,Lime Pickle
2416,2017-07-25 19:56:00,1,3,0.5,Mango Chutney
2416,2017-07-25 19:56:00,1,5,0.5,Onion Chutney
2417,2017-07-25 19:32:00,1,3,0.5,Mango Chutney
2418,2017-07-25 18:18:00,1,3,0.5,Mango Chutney
2418,2017-07-25 18:18:00,1,2,0.5,Lime Pickle
2419,2017-07-24 19:42:00,2,1,0.5,Mint Sauce
2420,2017-07-23 21:29:00,1,3,0.5,Mango Chutney
2421,2017-07-23 19:05:00,2,3,0.5,Mango Chutney
2421,2017-07-23 19:05:00,1,4,0.5,Red Sauce
2421,2017-07-23 19:05:00,1,1,0.5,Mint Sauce
2422,2017-07-22 21:06:00,1,2,0.5,Lime Pickle
2423,2017-07-22 19:45:00,1,5,0.5,Onion Chutney
2423,2017-07-22 19:45:00,1,1,0.5,Mint Sauce
2423,2017-07-22 19:45:00,1,4,0.5,Red Sauce
2423,2017-07-22 19:45:00,1,2,0.5,Lime Pickle
2424,2017-07-22 17:05:00,2,3,0.5,Mango Chutney
2425,2017-07-21 19:48:00,1,3,0.5,Mango Chutney
2426,2017-07-21 19:24:00,1,3,0.5,Mango Chutney
2426,2017-07-21 19:24:00,1,1,0.5,Mint Sauce
2427,2017-07-21 17:35:00,1,3,0.5,Mango Chutney
2427,2017-07-21 17:35:00,1,5,0.5,Onion Chutney
2427,2017-07-21 17:35:00,1,1,0.5,Mint Sauce
2428,2017-07-19 21:38:00,1,4,0.5,Red Sauce
2428,2017-07-19 21:38:00,1,1,0.5,Mint Sauce
2429,2017-07-19 20:13:00,1,2,0.5,Lime Pickle
2430,2017-07-19 19:25:00,2,1,0.5,Mint Sauce
2431,2017-07-19 18:08:00,1,2,0.5,Lime Pickle
2431,2017-07-19 18:08:00,1,5,0.5,Onion Chutney
2432,2017-07-16 19:38:00,1,3,0.5,Mango Chutney
2432,2017-07-16 19:38:00,1,1,0.5,Mint Sauce
2433,2017-07-16 17:55:00,1,3,0.5,Mango Chutney
2434,2017-07-15 21:32:00,1,3,0.5,Mango Chutney
2434,2017-07-15 21:32:00,1,5,0.5,Onion Chutney
2435,2017-07-15 21:28:00,1,3,0.5,Mango Chutney
2435,2017-07-15 21:28:00,1,5,0.5,Onion Chutney
2436,2017-07-15 20:34:00,1,3,0.5,Mango Chutney
2437,2017-07-15 19:59:00,1,3,0.5,Mango Chutney
2438,2017-07-15 19:46:00,1,3,0.5,Mango Chutney
2439,2017-07-15 19:37:00,1,3,0.5,Mango Chutney
2440,2017-07-15 19:14:00,1,3,0.5,Mango Chutney
2440,2017-07-15 19:14:00,1,5,0.5,Onion Chutney
2440,2017-07-15 19:14:00,1,1,0.5,Mint Sauce
2441,2017-07-15 17:57:00,1,2,0.5,Lime Pickle
2441,2017-07-15 17:57:00,1,5,0.5,Onion Chutney
2442,2017-07-15 17:51:00,1,1,0.5,Mint Sauce
2443,2017-07-14 21:14:00,1,2,0.5,Lime Pickle
2443,2017-07-14 21:14:00,1,4,0.5,Red Sauce
2443,2017-07-14 21:14:00,1,3,0.5,Mango Chutney
2444,2017-07-14 20:27:00,1,3,0.5,Mango Chutney
2445,2017-07-14 19:23:00,2,3,0.5,Mango Chutney
2446,2017-07-14 18:54:00,1,3,0.5,Mango Chutney
2446,2017-07-14 18:54:00,1,1,0.5,Mint Sauce
2447,2017-07-14 18:50:00,1,3,0.5,Mango Chutney
2448,2017-07-13 22:23:00,1,3,0.5,Mango Chutney
2448,2017-07-13 22:23:00,1,1,0.5,Mint Sauce
2448,2017-07-13 22:23:00,1,2,0.5,Lime Pickle
2449,2017-07-13 19:41:00,1,2,0.5,Lime Pickle
2449,2017-07-13 19:41:00,1,1,0.5,Mint Sauce
2450,2017-07-13 18:57:00,1,3,0.5,Mango Chutney
2450,2017-07-13 18:57:00,1,5,0.5,Onion Chutney
2451,2017-07-13 18:03:00,1,3,0.5,Mango Chutney
2452,2017-07-12 18:38:00,1,2,0.5,Lime Pickle
2452,2017-07-12 18:38:00,1,1,0.5,Mint Sauce
2453,2017-07-11 19:34:00,2,3,0.5,Mango Chutney
2454,2017-07-11 19:28:00,1,3,0.5,Mango Chutney
2455,2017-07-11 19:25:00,1,3,0.5,Mango Chutney
2456,2017-07-11 12:55:00,1,1,0.5,Mint Sauce
2457,2017-07-10 21:03:00,1,1,0.5,Mint Sauce
2457,2017-07-10 21:03:00,1,3,0.5,Mango Chutney
2457,2017-07-10 21:03:00,1,5,0.5,Onion Chutney
2458,2017-07-09 22:10:00,1,1,0.5,Mint Sauce
2459,2017-07-08 20:25:00,1,3,0.5,Mango Chutney
2459,2017-07-08 20:25:00,1,1,0.5,Mint Sauce
2460,2017-07-08 20:05:00,1,3,0.5,Mango Chutney
2461,2017-07-08 18:04:00,1,3,0.5,Mango Chutney
2461,2017-07-08 18:04:00,2,1,0.5,Mint Sauce
2462,2017-07-07 18:39:00,2,3,0.5,Mango Chutney
2463,2017-07-07 18:23:00,1,3,0.5,Mango Chutney
2463,2017-07-07 18:23:00,1,5,0.5,Onion Chutney
2463,2017-07-07 18:23:00,1,1,0.5,Mint Sauce
2463,2017-07-07 18:23:00,1,4,0.5,Red Sauce
2464,2017-07-07 17:58:00,1,3,0.5,Mango Chutney
2464,2017-07-07 17:58:00,1,4,0.5,Red Sauce
2465,2017-07-06 20:48:00,1,3,0.5,Mango Chutney
2466,2017-07-06 20:26:00,1,1,0.5,Mint Sauce
2467,2017-07-06 20:08:00,1,1,0.5,Mint Sauce
2468,2017-07-06 20:05:00,2,3,0.5,Mango Chutney
2468,2017-07-06 20:05:00,1,5,0.5,Onion Chutney
2469,2017-07-06 20:01:00,1,1,0.5,Mint Sauce
2469,2017-07-06 20:01:00,1,5,0.5,Onion Chutney
2470,2017-07-06 19:37:00,2,1,0.5,Mint Sauce
2471,2017-07-05 17:56:00,1,3,0.5,Mango Chutney
2471,2017-07-05 17:56:00,1,5,0.5,Onion Chutney
2472,2017-07-04 20:16:00,1,3,0.5,Mango Chutney
2472,2017-07-04 20:16:00,1,2,0.5,Lime Pickle
2473,2017-07-03 21:55:00,1,3,0.5,Mango Chutney
2473,2017-07-03 21:55:00,1,5,0.5,Onion Chutney
2473,2017-07-03 21:55:00,1,1,0.5,Mint Sauce
2473,2017-07-03 21:55:00,1,4,0.5,Red Sauce
2474,2017-07-03 21:52:00,1,3,0.5,Mango Chutney
2474,2017-07-03 21:52:00,1,5,0.5,Onion Chutney
2474,2017-07-03 21:52:00,1,1,0.5,Mint Sauce
2474,2017-07-03 21:52:00,1,4,0.5,Red Sauce
2475,2017-07-03 18:56:00,2,1,0.5,Mint Sauce
2476,2017-07-03 18:49:00,2,1,0.5,Mint Sauce
2477,2017-07-03 18:29:00,1,3,0.5,Mango Chutney
2478,2017-07-02 21:24:00,1,3,0.5,Mango Chutney
2479,2017-07-01 21:57:00,2,5,0.5,Onion Chutney
2480,2017-07-01 19:50:00,2,3,0.5,Mango Chutney
2480,2017-07-01 19:50:00,1,1,0.5,Mint Sauce
2481,2017-07-01 19:42:00,1,5,0.5,Onion Chutney
2481,2017-07-01 19:42:00,1,3,0.5,Mango Chutney
2481,2017-07-01 19:42:00,1,1,0.5,Mint Sauce
2482,2017-07-01 18:10:00,2,5,0.5,Onion Chutney
2482,2017-07-01 18:10:00,2,1,0.5,Mint Sauce
2483,2017-06-30 22:36:00,1,3,0.5,Mango Chutney
2484,2017-06-30 19:57:00,3,3,0.5,Mango Chutney
2485,2017-06-30 19:22:00,1,1,0.5,Mint Sauce
2485,2017-06-30 19:22:00,1,5,0.5,Onion Chutney
2486,2017-06-30 19:11:00,1,1,0.5,Mint Sauce
2487,2017-06-30 18:39:00,1,3,0.5,Mango Chutney
2488,2017-06-29 21:34:00,1,1,0.5,Mint Sauce
2489,2017-06-29 20:24:00,1,3,0.5,Mango Chutney
2490,2017-06-27 20:24:00,2,3,0.5,Mango Chutney
2491,2017-06-27 20:01:00,2,1,0.5,Mint Sauce
2492,2017-06-27 18:45:00,1,3,0.5,Mango Chutney
2493,2017-06-26 18:34:00,1,3,0.5,Mango Chutney
2494,2017-06-25 19:59:00,1,3,0.5,Mango Chutney
2494,2017-06-25 19:59:00,1,5,0.5,Onion Chutney
2494,2017-06-25 19:59:00,1,1,0.5,Mint Sauce
2494,2017-06-25 19:59:00,1,4,0.5,Red Sauce
2495,2017-06-25 19:32:00,1,1,0.5,Mint Sauce
2496,2017-06-25 17:59:00,2,3,0.5,Mango Chutney
2496,2017-06-25 17:59:00,2,1,0.5,Mint Sauce
2496,2017-06-25 17:59:00,2,2,0.5,Lime Pickle
2497,2017-06-25 16:09:00,1,3,0.5,Mango Chutney
2497,2017-06-25 16:09:00,1,5,0.5,Onion Chutney
2498,2017-06-24 20:13:00,1,3,0.5,Mango Chutney
2499,2017-06-24 20:00:00,1,3,0.5,Mango Chutney
2500,2017-06-24 17:47:00,1,3,0.5,Mango Chutney
2500,2017-06-24 17:47:00,1,5,0.5,Onion Chutney
2500,2017-06-24 17:47:00,1,1,0.5,Mint Sauce
2501,2017-06-24 17:40:00,1,3,0.5,Mango Chutney
2502,2017-06-23 22:20:00,1,3,0.5,Mango Chutney
2503,2017-06-23 20:42:00,1,3,0.5,Mango Chutney
2503,2017-06-23 20:42:00,1,5,0.5,Onion Chutney
2503,2017-06-23 20:42:00,1,1,0.5,Mint Sauce
2503,2017-06-23 20:42:00,1,4,0.5,Red Sauce
2504,2017-06-23 18:43:00,1,1,0.5,Mint Sauce
2504,2017-06-23 18:43:00,1,5,0.5,Onion Chutney
2505,2017-06-23 18:35:00,1,5,0.5,Onion Chutney
2506,2017-06-23 18:27:00,1,5,0.5,Onion Chutney
2506,2017-06-23 18:27:00,1,1,0.5,Mint Sauce
2506,2017-06-23 18:27:00,1,3,0.5,Mango Chutney
2507,2017-06-23 18:46:00,1,3,0.5,Mango Chutney
2507,2017-06-23 18:46:00,1,1,0.5,Mint Sauce
2508,2017-06-22 22:15:00,1,4,0.5,Red Sauce
2509,2017-06-22 21:36:00,1,4,0.5,Red Sauce
2509,2017-06-22 21:36:00,2,5,0.5,Onion Chutney
2510,2017-06-22 18:19:00,1,3,0.5,Mango Chutney
2511,2017-06-21 18:38:00,1,3,0.5,Mango Chutney
2512,2017-06-20 18:41:00,1,5,0.5,Onion Chutney
2512,2017-06-20 18:41:00,1,3,0.5,Mango Chutney
2513,2017-06-19 21:12:00,1,4,0.5,Red Sauce
2513,2017-06-19 21:12:00,1,1,0.5,Mint Sauce
2514,2017-06-19 19:25:00,1,3,0.5,Mango Chutney
2514,2017-06-19 19:25:00,1,1,0.5,Mint Sauce
2514,2017-06-19 19:25:00,1,2,0.5,Lime Pickle
2515,2017-06-18 18:28:00,1,5,0.5,Onion Chutney
2515,2017-06-18 18:28:00,1,2,0.5,Lime Pickle
2516,2017-06-18 16:49:00,1,1,0.5,Mint Sauce
2517,2017-06-17 21:10:00,2,3,0.5,Mango Chutney
2518,2017-06-17 18:26:00,1,3,0.5,Mango Chutney
2519,2017-06-16 20:06:00,2,3,0.5,Mango Chutney
2520,2017-06-16 19:04:00,1,3,0.5,Mango Chutney
2520,2017-06-16 19:04:00,1,2,0.5,Lime Pickle
2520,2017-06-16 19:04:00,1,4,0.5,Red Sauce
2521,2017-06-15 18:21:00,2,3,0.5,Mango Chutney
2521,2017-06-15 18:21:00,1,1,0.5,Mint Sauce
2521,2017-06-15 18:21:00,1,5,0.5,Onion Chutney
2522,2017-06-14 21:48:00,1,5,0.5,Onion Chutney
2523,2017-06-14 19:37:00,1,3,0.5,Mango Chutney
2524,2017-06-13 19:21:00,1,3,0.5,Mango Chutney
2525,2017-06-12 20:40:00,1,3,0.5,Mango Chutney
2526,2017-06-11 19:29:00,1,1,0.5,Mint Sauce
2527,2017-06-11 19:12:00,2,3,0.5,Mango Chutney
2527,2017-06-11 19:12:00,1,5,0.5,Onion Chutney
2527,2017-06-11 19:12:00,1,1,0.5,Mint Sauce
2528,2017-06-11 18:47:00,1,3,0.5,Mango Chutney
2529,2017-06-11 17:51:00,1,3,0.5,Mango Chutney
2530,2017-06-11 13:15:00,1,3,0.5,Mango Chutney
2531,2017-06-10 22:39:00,1,3,0.5,Mango Chutney
2531,2017-06-10 22:39:00,1,1,0.5,Mint Sauce
2532,2017-06-10 19:10:00,1,3,0.5,Mango Chutney
2532,2017-06-10 19:10:00,1,5,0.5,Onion Chutney
2533,2017-06-09 22:01:00,1,2,0.5,Lime Pickle
2533,2017-06-09 22:01:00,1,3,0.5,Mango Chutney
2534,2017-06-09 21:12:00,1,3,0.5,Mango Chutney
2535,2017-06-08 20:47:00,1,3,0.5,Mango Chutney
2535,2017-06-08 20:47:00,1,5,0.5,Onion Chutney
2535,2017-06-08 20:47:00,1,1,0.5,Mint Sauce
2535,2017-06-08 20:47:00,1,4,0.5,Red Sauce
2536,2017-06-08 19:14:00,1,3,0.5,Mango Chutney
2537,2017-06-07 20:35:00,1,4,0.5,Red Sauce
2537,2017-06-07 20:35:00,2,5,0.5,Onion Chutney
2538,2017-06-07 17:17:00,2,3,0.5,Mango Chutney
2538,2017-06-07 17:17:00,2,5,0.5,Onion Chutney
2539,2017-06-06 18:57:00,2,1,0.5,Mint Sauce
2540,2017-06-04 20:57:00,1,1,0.5,Mint Sauce
2541,2017-06-03 20:10:00,1,3,0.5,Mango Chutney
2542,2017-06-03 19:16:00,1,3,0.5,Mango Chutney
2542,2017-06-03 19:16:00,1,5,0.5,Onion Chutney
2543,2017-06-03 18:55:00,2,1,0.5,Mint Sauce
2543,2017-06-03 18:55:00,1,4,0.5,Red Sauce
2544,2017-06-03 17:53:00,1,3,0.5,Mango Chutney
2545,2017-06-02 19:20:00,1,3,0.5,Mango Chutney
2546,2017-06-02 18:17:00,2,3,0.5,Mango Chutney
2547,2017-05-31 20:09:00,1,3,0.5,Mango Chutney
2548,2017-05-31 19:07:00,1,3,0.5,Mango Chutney
2548,2017-05-31 19:07:00,1,5,0.5,Onion Chutney
2549,2017-05-31 18:18:00,2,1,0.5,Mint Sauce
2550,2017-05-29 19:55:00,1,3,0.5,Mango Chutney
2551,2017-05-29 18:24:00,1,3,0.5,Mango Chutney
2552,2017-05-29 17:46:00,1,3,0.5,Mango Chutney
2552,2017-05-29 17:46:00,1,1,0.5,Mint Sauce
2552,2017-05-29 17:46:00,1,4,0.5,Red Sauce
2553,2017-05-28 19:32:00,2,3,0.5,Mango Chutney
2553,2017-05-28 19:32:00,2,5,0.5,Onion Chutney
2554,2017-05-27 21:14:00,1,3,0.5,Mango Chutney
2555,2017-05-27 20:10:00,2,3,0.5,Mango Chutney
2555,2017-05-27 20:10:00,1,5,0.5,Onion Chutney
2556,2017-05-27 19:48:00,1,3,0.5,Mango Chutney
2557,2017-05-27 19:42:00,1,3,0.5,Mango Chutney
2557,2017-05-27 19:42:00,1,1,0.5,Mint Sauce
2558,2017-05-27 17:57:00,1,1,0.5,Mint Sauce
2559,2017-05-27 17:39:00,1,1,0.5,Mint Sauce
2560,2017-05-26 21:34:00,1,4,0.5,Red Sauce
2560,2017-05-26 21:34:00,1,5,0.5,Onion Chutney
2561,2017-05-26 19:26:00,1,3,0.5,Mango Chutney
2562,2017-05-26 19:24:00,1,3,0.5,Mango Chutney
2563,2017-05-26 18:38:00,4,5,0.5,Onion Chutney
2563,2017-05-26 18:38:00,2,1,0.5,Mint Sauce
2563,2017-05-26 18:38:00,1,3,0.5,Mango Chutney
2564,2017-05-25 19:12:00,1,5,0.5,Onion Chutney
2564,2017-05-25 19:12:00,2,3,0.5,Mango Chutney
2565,2017-05-25 18:50:00,1,4,0.5,Red Sauce
2565,2017-05-25 18:50:00,1,2,0.5,Lime Pickle
2566,2017-05-25 18:27:00,1,3,0.5,Mango Chutney
2567,2017-05-25 17:46:00,1,1,0.5,Mint Sauce
2568,2017-05-23 18:45:00,1,3,0.5,Mango Chutney
2568,2017-05-23 18:45:00,1,1,0.5,Mint Sauce
2569,2017-05-20 20:58:00,1,2,0.5,Lime Pickle
2570,2017-05-20 19:58:00,1,3,0.5,Mango Chutney
2571,2017-05-20 19:30:00,1,3,0.5,Mango Chutney
2572,2017-05-20 18:56:00,2,3,0.5,Mango Chutney
